"CustomerId","Name","CreditScore","Geography","Gender","Age","Tenure","Balance","NumOfProducts","HasCrCard","IsActiveMember","EstimatedSalary","Exited"
"C15800524","Rahul Sharma","686","Germany","Male","29","3","185379.02","1","1","0","64679.07","0"
"C15686236","Ramesh Mishra","525","Germany","Female","47","1","118087.68","1","1","0","88120.78","1"
"C15659807","Sanjay Joshi","657","Spain","Male","41","8","109402.13","1","1","1","66463.62","0"
"C15736078","Maharaj Chopra","730","Germany","Female","33","7","130367.87","1","1","0","15142.1","1"
"C15620836","Anurag Mehta","816","Germany","Female","34","2","108410.87","2","1","0","102908.91","0"
"C15698184","Nitin Mishra","484","France","Female","50","2","90408.16","2","0","0","48170.57","0"
"C15717643","Vikram Sharma","728","France","Female","34","6","90425.15","2","1","1","11597.69","0"
"C15776596","Harish Joshi","730","Spain","Female","39","6","140094.59","1","1","0","172450.04","1"
"C15814757","Ramesh Mehta","477","Spain","Male","31","9","0.0","2","0","1","184061.17","0"
"C15812607","Harish Mehta","663","Germany","Female","46","6","95439.4","1","1","1","21038.58","1"
"C15663888","Neha Kumar","549","Germany","Male","34","6","204017.4","2","1","0","109538.35","0"
"C15748882","Pooja Kumar","714","Spain","Male","29","9","0.0","2","1","0","129192.55","0"
"C15690829","Nitin Rao","430","Germany","Male","49","3","137115.16","1","1","0","146516.86","1"
"C15695819","Maharaj Mishra","504","Germany","Male","43","5","134740.19","2","1","0","181430.91","0"
"C15696834","Deepak Chopra","530","France","Female","29","5","0.0","2","0","0","121451.21","0"
"C15797710","Anurag Chopra","619","Germany","Male","29","4","98955.87","1","0","1","131712.51","0"
"C15700654","Anurag Mehta","617","Germany","Male","44","9","49157.09","2","1","0","53294.17","0"
"C15583764","Anurag Bajpai","791","Germany","Male","31","1","130240.33","1","0","0","96546.55","0"
"C15688849","Vikram Rao","609","France","Male","48","1","108019.27","3","1","1","184524.65","1"
"C15661473","Sunita Sharma","780","Germany","Male","51","4","126725.25","1","1","0","195259.31","1"
"C15601030","Deepak Mehta","777","Germany","Female","34","5","96693.66","1","1","1","172618.52","0"
"C15789557","Neha Mishra","817","Germany","Female","27","7","129810.6","1","1","1","59259.44","0"
"C15745250","Vikram Thakur","850","France","Male","58","8","156652.13","1","0","0","25899.21","1"
"C15590349","Rohit Iyer","732","France","Female","36","9","0.0","1","0","0","3749.0","1"
"C15741693","Sanjay Bajpai","693","France","Male","40","4","130661.96","1","1","1","101918.96","0"
"C15618446","Pooja Das","576","France","Female","50","8","0.0","2","1","1","57802.62","0"
"C15766552","Priya Patel","643","France","Male","37","6","0.0","2","0","0","142454.77","0"
"C15668775","Rahul Bajpai","757","France","Male","47","3","130747.1","1","1","0","143829.54","0"
"C15757895","Sunita Bajpai","569","Germany","Male","30","6","106629.49","1","0","1","44114.88","0"
"C15774551","Nitin Iyer","772","Spain","Male","36","3","112029.83","1","1","1","186948.35","0"
"C15684011","Ramesh Joshi","576","Germany","Male","29","7","130575.26","1","0","1","173629.78","0"
"C15736146","Maharaj Chopra","608","Germany","Male","28","4","96679.71","1","1","1","49133.45","0"
"C15656286","Maharaj Kumar","794","France","Male","33","0","0.0","2","0","0","178122.71","0"
"C15774847","Shiva Chopra","593","France","Male","50","6","171740.69","1","0","0","20893.61","0"
"C15619340","Kavita Das","597","Spain","Male","38","1","0.0","2","1","0","41303.29","0"
"C15815656","Shiva Menon","541","Germany","Female","39","9","100116.67","1","1","1","199808.1","1"
"C15623357","Amit Gupta","692","Germany","Male","24","2","120596.93","1","0","1","180490.53","0"
"C15601324","Suresh Nair","697","France","Female","48","1","0.0","2","1","1","87400.53","0"
"C15715510","Sanjay Joshi","768","France","Male","29","2","95984.69","2","1","1","73686.75","0"
"C15663770","Anjali Verma","802","France","Male","38","1","142557.11","1","1","1","172497.73","0"
"C15779267","Meena Kumar","584","France","Male","47","5","0.0","2","1","0","89286.29","0"
"C15597957","Rohit Reddy","614","Spain","Male","66","2","0.0","2","0","1","180082.7","0"
"C15584620","Meena Thakur","850","Germany","Female","36","6","143644.16","1","1","0","22102.25","1"
"C15750772","Neha Nair","671","France","Female","38","6","132129.72","1","0","1","76068.95","0"
"C15706557","Meena Rao","626","France","Female","52","0","0.0","2","1","0","32159.46","1"
"C15594391","Priya Singh","770","France","Female","68","2","183555.24","1","0","0","159557.28","1"
"C15661656","Sanjay Singh","633","France","Male","38","2","91902.56","2","1","1","107673.35","0"
"C15631217","Neha Singh","663","France","Male","40","6","156218.19","1","0","1","33607.72","0"
"C15588955","Nitin Rao","581","Germany","Female","43","5","93259.57","3","1","0","141035.65","1"
"C15758252","Meena Kumar","561","Germany","Female","45","2","168085.38","2","0","1","115719.08","0"
"C15740223","Meena Patel","479","Germany","Male","51","1","107714.74","3","1","0","86128.21","1"
"C15805413","Rohit Mishra","769","France","Female","31","6","117852.26","2","1","0","147668.64","0"
"C15635116","Anjali Mishra","659","Spain","Male","60","2","0.0","1","1","0","177480.45","1"
"C15764892","Suresh Chopra","590","Spain","Female","51","10","84474.62","2","1","1","190937.09","0"
"C15795936","Deepak Patel","560","France","Male","50","3","0.0","2","1","0","84531.79","0"
"C15655232","Priya Singh","437","Germany","Male","35","6","126803.34","2","1","1","161133.4","0"
"C15640133","Sunita Das","661","France","Female","34","0","0.0","2","1","0","185555.63","0"
"C15751524","Kavita Rao","677","Germany","Female","36","10","68806.84","1","1","0","33075.24","0"
"C15670552","Sunita Pandey","560","France","Female","31","3","115141.18","1","1","0","39806.75","0"
"C15623966","Pooja Menon","578","France","Female","35","2","0.0","2","0","1","26389.92","0"
"C15752193","Kavita Joshi","421","Spain","Male","34","6","90723.36","1","1","1","12162.76","0"
"C15607269","Harish Iyer","492","Germany","Female","49","2","151249.45","2","1","1","167237.94","0"
"C15700752","Anjali Joshi","545","France","Female","32","6","0.0","2","1","1","52067.37","0"
"C15777901","Rahul Das","640","Germany","Female","43","9","94752.49","1","1","0","184006.36","1"
"C15639117","Vikram Reddy","624","Spain","Female","34","6","0.0","1","1","0","582.59","1"
"C15720203","Anurag Gupta","577","Spain","Male","28","7","0.0","1","1","0","143274.41","0"
"C15586236","Ramesh Kumar","704","France","Male","31","5","132084.66","3","1","1","54474.48","1"
"C15676645","Sunita Bajpai","523","France","Male","45","5","0.0","2","1","1","121428.2","0"
"C15715988","Neha Pandey","793","France","Male","35","2","0.0","2","1","1","79704.12","0"
"C15603749","Kavita Chopra","564","France","Female","53","2","45472.28","1","1","1","41055.71","1"
"C15608956","Sanjay Bajpai","711","France","Male","33","1","0.0","1","0","0","41590.4","0"
"C15733872","Nitin Patel","791","Germany","Female","33","10","130229.71","2","0","0","54019.93","1"
"C15666982","Suresh Chopra","629","Germany","Female","38","9","123948.85","1","1","0","76053.07","0"
"C15602647","Nitin Iyer","729","Germany","Male","39","6","127415.85","1","1","1","184977.2","1"
"C15623063","Maharaj Sharma","651","Germany","Male","35","8","110067.71","1","1","0","127678.95","1"
"C15682928","Neha Joshi","695","Spain","Male","39","4","65521.2","1","1","1","1243.97","0"
"C15729246","Kavita Mishra","847","Spain","Male","31","5","0.0","2","1","1","76326.67","0"
"C15588928","Rohit Reddy","704","France","Male","47","5","0.0","2","1","1","145338.61","0"
"C15803352","Suresh Rao","613","Germany","Male","33","3","155736.42","2","1","1","57751.21","0"
"C15607485","Rohit Kumar","692","Spain","Female","29","4","0.0","2","0","0","138880.24","0"
"C15656249","Shiva Kumar","720","France","Female","34","3","118307.57","2","1","1","136120.29","0"
"C15761783","Sanjay Kumar","577","France","Male","41","6","0.0","1","1","1","167621.18","0"
"C15716605","Vikram Mehta","710","Germany","Female","24","7","103099.17","2","1","0","173276.62","0"
"C15757425","Vikram Gupta","716","France","Female","38","1","0.0","2","1","1","99661.46","0"
"C15603096","Sunita Menon","410","France","Male","33","6","125789.69","1","0","0","66333.56","1"
"C15588580","Anjali Bajpai","584","Germany","Female","36","4","109646.83","1","1","1","70240.79","0"
"C15770539","Amit Thakur","792","France","Male","30","1","127187.86","1","1","1","113553.42","0"
"C15572022","Deepak Iyer","605","France","Female","36","6","0.0","1","0","1","690.84","0"
"C15571843","Sanjay Thakur","486","Spain","Male","24","1","0.0","1","1","0","98802.76","0"
"C15752502","Sunita Nair","615","France","Male","41","4","130385.82","1","0","1","130661.95","0"
"C15609058","Kavita Sharma","676","France","Male","23","1","107787.47","1","0","1","116378.82","0"
"C15775108","Maharaj Chopra","571","France","Male","34","1","99325.04","2","0","1","186052.15","0"
"C15708904","Rohit Bose","850","France","Female","37","9","0.0","1","0","0","100101.06","0"
"C15600086","Maharaj Chopra","717","France","Male","48","7","123764.95","1","1","1","169952.82","0"
"C15814675","Anjali Bajpai","642","Germany","Female","39","8","128264.03","1","1","0","61792.76","1"
"C15572777","Vikram Gupta","780","Spain","Male","47","7","86006.21","1","1","1","37973.13","0"
"C15585106","Harish Das","492","Germany","Female","38","8","57068.43","2","1","0","188974.81","0"
"C15738936","Rohit Mishra","760","Germany","Male","29","5","103607.24","2","0","1","86334.64","0"
"C15750970","Anurag Sharma","500","Spain","Male","40","1","99004.24","1","1","1","152845.99","0"
"C15725772","Nitin Singh","654","Spain","Female","36","2","0.0","2","1","1","146652.11","0"
"C15692106","Nitin Gupta","606","Spain","Female","25","3","147386.72","3","1","0","45482.04","1"
"C15791533","Anjali Patel","367","Spain","Male","42","6","93608.28","1","1","0","168816.73","1"
"C15715715","Sunita Thakur","799","Spain","Male","38","2","0.0","2","1","1","59297.34","0"
"C15785576","Deepak Sharma","434","Germany","Male","71","9","119496.87","1","1","0","125848.88","0"
"C15798834","Amit Bajpai","719","Spain","Female","32","7","0.0","1","0","0","76264.27","0"
"C15744127","Amit Menon","641","France","Female","37","2","0.0","2","1","0","3939.87","0"
"C15637427","Meena Bose","461","Spain","Female","25","6","0.0","2","1","1","15306.29","0"
"C15576990","Deepak Iyer","790","Germany","Female","25","5","152885.77","1","1","0","58214.79","0"
"C15615352","Sanjay Reddy","588","France","Male","31","4","99607.37","2","0","1","35877.03","0"
"C15647333","Maharaj Rao","621","France","Male","27","4","137003.68","1","1","0","21254.06","0"
"C15572050","Vikram Patel","768","Germany","Male","48","3","122831.58","1","1","1","24533.89","1"
"C15581370","Meena Singh","681","Spain","Male","38","2","99811.44","2","1","0","23531.5","0"
"C15813503","Kavita Gupta","606","Spain","Male","37","8","154712.58","2","1","0","89099.18","0"
"C15769783","Meena Pandey","542","Spain","Male","37","8","0.0","1","1","1","807.06","0"
"C15793135","Vikram Reddy","713","Germany","Female","24","7","147687.24","1","1","1","121592.5","0"
"C15599182","Pooja Bajpai","597","Spain","Female","33","2","0.0","2","1","1","4700.66","0"
"C15689517","Nitin Rao","635","France","Male","27","3","127009.83","1","1","0","161909.95","0"
"C15641366","Rahul Thakur","599","Germany","Male","61","1","124737.96","1","0","1","90389.61","1"
"C15588859","Sunita Kumar","496","Spain","Female","44","0","179356.28","2","1","0","2919.21","1"
"C15732293","Maharaj Nair","759","Spain","Male","31","8","0.0","2","1","1","99086.74","0"
"C15568032","Rahul Verma","757","Germany","Male","31","1","127320.36","3","1","0","163170.32","0"
"C15623525","Sanjay Thakur","564","Spain","Male","31","0","125175.58","1","1","1","72757.33","0"
"C15606601","Sunita Joshi","561","France","Female","22","6","186788.96","2","1","0","73286.8","0"
"C15800811","Rahul Gupta","702","France","Male","40","3","148556.74","1","0","1","146056.29","0"
"C15610711","Shiva Menon","678","Germany","Female","40","8","128644.46","1","0","0","167673.37","0"
"C15809654","Meena Reddy","707","France","Female","46","7","127476.73","2","1","1","146011.55","0"
"C15576077","Neha Joshi","610","France","Female","27","9","159561.93","1","0","1","103381.47","0"
"C15643378","Anjali Nair","744","France","Male","42","1","112419.92","1","1","1","83022.92","0"
"C15566790","Amit Mehta","598","France","Male","28","8","129991.76","2","0","1","46041.08","0"
"C15774402","Suresh Joshi","562","Spain","Male","36","5","0.0","1","0","1","182843.24","0"
"C15694641","Anjali Rao","621","Spain","Female","59","2","0.0","2","1","1","171364.18","0"
"C15605916","Maharaj Bose","659","France","Female","50","3","0.0","1","1","0","183399.12","1"
"C15812356","Anurag Pandey","722","Germany","Female","40","6","89175.06","2","0","1","152883.95","0"
"C15644179","Vikram Kumar","606","France","Female","39","3","0.0","2","1","0","50560.45","1"
"C15771674","Deepak Rao","603","Spain","Female","39","5","162390.52","2","1","0","54702.66","0"
"C15623314","Harish Nair","506","Germany","Female","59","3","190353.08","1","1","0","78365.75","0"
"C15613292","Amit Chopra","715","France","Male","21","8","0.0","2","1","0","68666.63","0"
"C15813871","Kavita Nair","690","France","Male","47","2","0.0","2","1","0","151375.73","0"
"C15759480","Amit Bajpai","644","France","Female","40","10","139180.97","1","1","1","19959.67","0"
"C15587712","Nitin Das","589","France","Male","36","8","114435.47","1","1","0","26955.72","0"
"C15671165","Priya Menon","592","France","Female","66","5","149950.19","1","1","1","76267.59","0"
"C15620746","Nitin Menon","632","France","Male","42","4","126115.6","1","1","0","100998.5","0"
"C15706537","Meena Chopra","577","Germany","Female","59","7","111396.97","1","0","1","191070.01","0"
"C15589312","Maharaj Pandey","588","France","Male","30","3","115007.08","1","0","0","176858.5","0"
"C15741180","Harish Rao","617","France","Male","54","6","102141.9","1","1","1","45325.26","0"
"C15733888","Harish Singh","668","Spain","Female","36","3","133686.52","1","1","0","190958.48","1"
"C15798532","Anjali Chopra","810","France","Male","32","9","120879.73","2","0","1","78896.59","0"
"C15577359","Priya Chopra","767","Spain","Male","47","5","0.0","1","1","0","121964.46","1"
"C15614936","Meena Reddy","718","Spain","Female","49","10","82321.88","1","0","1","11144.4","0"
"C15747647","Nitin Singh","589","Spain","Female","27","4","0.0","2","1","0","144181.48","0"
"C15588566","Pooja Menon","778","Spain","Male","33","5","116474.28","2","1","1","32757.55","0"
"C15570141","Shiva Reddy","724","France","Female","34","3","132352.69","1","1","0","80320.3","0"
"C15800793","Kavita Singh","477","Germany","Female","39","4","182491.57","1","1","0","185830.72","0"
"C15572415","Deepak Rao","580","France","Male","34","6","0.0","2","1","1","160095.31","0"
"C15635125","Anjali Verma","566","Spain","Male","63","2","120787.18","2","1","1","52198.84","0"
"C15636551","Deepak Rao","711","France","Female","29","3","130181.47","2","1","0","31811.44","0"
"C15600912","Rohit Bajpai","706","Germany","Male","32","5","88348.43","2","1","1","104181.78","0"
"C15768476","Rahul Menon","703","Spain","Male","31","6","0.0","2","1","1","67667.19","0"
"C15650266","Harish Gupta","679","Germany","Male","39","2","146186.28","2","1","1","193974.47","0"
"C15621004","Sanjay Sharma","603","France","Male","32","7","0.0","1","1","0","198055.94","1"
"C15748352","Nitin Verma","598","Spain","Male","34","0","104488.17","1","0","1","43249.67","0"
"C15788920","Nitin Patel","836","Germany","Female","32","4","109196.67","2","1","0","55218.02","0"
"C15743236","Ramesh Nair","687","France","Female","61","7","80538.56","1","1","0","131305.37","1"
"C15637717","Anurag Pandey","704","Germany","Male","41","4","109026.8","2","1","1","43117.1","0"
"C15635500","Ramesh Das","605","Germany","Male","75","2","61319.63","1","0","1","186655.11","0"
"C15634792","Anjali Patel","516","France","Female","40","9","0.0","2","0","1","33266.29","0"
"C15607560","Ramesh Joshi","572","France","Female","39","2","0.0","2","1","1","555.28","0"
"C15727177","Nitin Nair","557","France","Male","42","6","177822.03","1","1","0","150944.31","1"
"C15774358","Anurag Nair","443","Germany","Male","59","4","110939.3","1","1","0","72846.58","1"
"C15791304","Deepak Mehta","604","Germany","Male","25","7","165413.43","1","1","1","35279.74","0"
"C15603328","Anurag Patel","483","France","Male","27","1","77805.66","1","1","1","2101.89","0"
"C15804937","Neha Sharma","702","France","Male","50","3","0.0","2","0","0","94949.84","0"
"C15804142","Suresh Mishra","670","Spain","Female","57","3","175575.95","2","1","0","99061.75","1"
"C15608845","Meena Patel","804","Spain","Female","38","3","124197.22","1","1","0","74692.06","0"
"C15702434","Shiva Kumar","850","France","Female","30","3","0.0","2","1","0","116692.8","0"
"C15632609","Pooja Sharma","554","France","Female","39","10","160132.75","1","1","0","32824.15","0"
"C15603550","Shiva Chopra","588","Germany","Female","37","7","70258.88","2","1","0","139607.61","0"
"C15755239","Deepak Mehta","758","Germany","Male","32","4","162657.64","2","1","1","115525.13","0"
"C15670528","Priya Mehta","787","Germany","Male","43","0","132217.45","1","1","0","20955.03","1"
"C15732704","Rahul Iyer","582","Spain","Male","25","9","148042.97","2","1","0","52341.15","0"
"C15589019","Vikram Singh","633","Spain","Female","33","4","92855.02","1","1","1","159813.18","0"
"C15677796","Anjali Singh","766","Germany","Male","47","9","129289.98","1","1","0","169935.46","1"
"C15760177","Sunita Nair","564","Spain","Male","37","9","100252.18","1","1","1","146033.52","0"
"C15636595","Priya Bose","602","Spain","Male","37","3","107592.89","2","0","1","153122.73","0"
"C15737275","Ramesh Chopra","649","France","Male","39","3","113096.41","1","1","1","60335.24","0"
"C15672905","Neha Gupta","679","Spain","Female","40","7","0.0","2","1","1","163757.29","0"
"C15753955","Ramesh Thakur","639","Spain","Male","34","7","149940.04","2","0","0","156648.81","0"
"C15708504","Nitin Singh","790","Germany","Male","50","8","121438.58","1","1","1","176471.78","1"
"C15592451","Harish Singh","565","France","Male","32","9","0.0","2","1","0","5388.3","0"
"C15790455","Kavita Bose","478","France","Female","50","2","0.0","1","0","1","93332.64","1"
"C15572174","Harish Iyer","825","France","Male","29","3","148874.01","2","0","1","71192.82","0"
"C15656330","Kavita Gupta","528","Spain","Female","32","0","68138.37","1","1","1","170309.19","0"
"C15569626","Rohit Nair","577","Spain","Male","35","5","110080.3","1","1","1","109794.31","0"
"C15608726","Neha Kumar","663","France","Male","24","7","0.0","2","1","1","166310.82","0"
"C15637366","Nitin Mehta","505","Germany","Female","25","5","114268.85","2","1","1","126728.27","0"
"C15778049","Nitin Verma","633","Germany","Male","29","6","117412.35","1","0","0","30338.94","0"
"C15727421","Rahul Singh","586","France","Female","38","6","0.0","2","1","1","37935.83","0"
"C15688865","Sunita Menon","850","France","Female","35","9","0.0","2","0","0","25329.48","0"
"C15751032","Nitin Bajpai","629","Germany","Female","37","1","35549.81","2","0","0","49676.33","0"
"C15734737","Rohit Menon","744","France","Male","56","9","0.0","2","1","1","169498.61","0"
"C15746515","Ramesh Reddy","750","France","Male","36","7","136492.92","3","1","1","26500.29","1"
"C15664311","Anurag Mishra","637","Germany","Male","28","3","123675.69","1","1","1","166458.41","0"
"C15708139","Vikram Mehta","575","France","Female","40","1","139532.34","1","1","0","181294.39","0"
"C15768574","Anurag Joshi","671","Spain","Male","58","1","178713.98","1","1","1","21768.21","0"
"C15738018","Maharaj Singh","571","France","Male","40","5","0.0","2","0","0","72849.29","0"
"C15699753","Kavita Gupta","590","France","Male","41","1","89086.31","1","1","0","24499.97","0"
"C15703199","Anjali Menon","619","Spain","Male","38","3","96143.47","1","0","0","98994.92","0"
"C15627830","Maharaj Thakur","640","Germany","Female","30","5","32197.64","1","0","1","141446.01","0"
"C15570855","Anurag Rao","670","France","Male","38","7","0.0","2","1","1","77864.41","0"
"C15772503","Kavita Joshi","737","France","Female","33","4","0.0","2","1","0","115115.32","0"
"C15584453","Suresh Mishra","555","Spain","Male","32","10","0.0","2","0","1","168605.96","0"
"C15710111","Anjali Mehta","742","France","Male","33","6","0.0","2","0","0","38550.4","0"
"C15618562","Rohit Iyer","618","Germany","Female","40","0","140306.38","1","1","0","160618.61","1"
"C15706764","Neha Das","560","France","Female","35","1","0.0","2","1","0","3701.63","0"
"C15798737","Rohit Joshi","654","France","Male","38","8","0.0","2","1","0","88659.44","0"
"C15712608","Neha Sharma","787","Germany","Female","42","2","74483.97","2","0","1","44273.91","0"
"C15636736","Pooja Chopra","611","France","Female","53","7","0.0","2","0","1","156495.39","1"
"C15703544","Rohit Thakur","559","Spain","Male","34","0","0.0","1","1","0","182988.94","0"
"C15815645","Maharaj Bajpai","481","France","Male","37","8","152303.66","2","1","1","175082.2","0"
"C15705739","Ramesh Kumar","753","Germany","Male","32","5","159904.79","1","1","0","148811.14","0"
"C15709643","Shiva Nair","675","France","Male","32","1","0.0","3","1","0","85901.09","0"
"C15669805","Pooja Mehta","748","Germany","Female","31","1","99557.94","1","1","0","199255.32","0"
"C15737489","Nitin Chopra","610","Spain","Female","46","5","116886.59","1","0","0","107973.44","0"
"C15775131","Ramesh Das","580","Spain","Male","32","9","142188.2","2","0","1","128028.6","0"
"C15765283","Meena Iyer","624","Germany","Female","40","3","149961.99","2","1","0","104610.86","0"
"C15628715","Nitin Mishra","709","France","Female","36","8","0.0","2","1","1","69676.55","0"
"C15813283","Sunita Gupta","605","France","Female","34","2","0.0","1","0","0","35982.42","0"
"C15745716","Pooja Thakur","706","Spain","Male","53","7","0.0","2","0","1","117939.17","0"
"C15598485","Neha Pandey","567","Spain","Male","40","8","28649.64","1","1","1","95140.62","0"
"C15696552","Pooja Verma","747","France","Female","21","4","81025.6","2","1","0","167682.57","0"
"C15754569","Neha Pandey","664","France","Male","57","1","0.0","2","1","1","56562.57","0"
"C15701741","Harish Patel","711","France","Female","39","3","152462.79","1","1","0","90305.97","0"
"C15572631","Sanjay Bajpai","609","France","Male","25","10","0.0","1","0","1","109895.16","0"
"C15636069","Harish Menon","632","Spain","Male","28","7","155519.59","1","1","0","1843.24","0"
"C15682467","Deepak Pandey","725","France","Female","36","1","118851.05","1","1","1","102747.02","0"
"C15790744","Shiva Pandey","850","France","Female","34","9","92899.27","2","1","0","97465.89","0"
"C15625023","Pooja Bajpai","682","France","Male","40","4","0.0","1","0","1","105352.55","0"
"C15731267","Vikram Gupta","797","France","Male","37","4","75263.7","1","1","0","85801.77","0"
"C15742879","Vikram Chopra","668","Spain","Male","38","1","147904.31","1","1","1","69370.05","0"
"C15757015","Anurag Rao","783","Germany","Female","41","5","106640.5","1","1","0","176945.96","0"
"C15770711","Anurag Menon","766","Germany","Female","28","4","90696.78","1","0","1","21597.2","0"
"C15569430","Anurag Nair","704","Spain","Female","36","2","175509.8","2","1","0","152039.67","0"
"C15617304","Anurag Verma","722","France","Male","40","6","0.0","2","1","1","111893.09","0"
"C15704466","Kavita Chopra","692","France","Female","34","7","0.0","2","1","0","195074.62","0"
"C15664681","Anurag Rao","584","France","Female","35","2","114321.28","2","0","0","15959.01","0"
"C15605534","Harish Thakur","644","Germany","Female","51","4","95560.04","1","0","0","72628.84","1"
"C15792473","Maharaj Bajpai","598","Germany","Female","50","5","88379.81","3","0","1","64157.24","1"
"C15802625","Sunita Rao","733","Germany","Male","48","7","85915.52","1","1","1","23860.5","0"
"C15766017","Neha Menon","615","Germany","Male","58","3","72309.3","1","1","1","85687.09","1"
"C15762172","Rahul Reddy","850","France","Female","39","2","0.0","2","1","0","179451.42","0"
"C15728333","Sanjay Reddy","521","France","Male","43","8","0.0","1","1","1","93180.09","0"
"C15792868","Kavita Patel","675","France","Male","69","1","0.0","2","1","0","157097.09","0"
"C15605698","Sanjay Thakur","746","France","Male","58","3","0.0","3","1","1","80344.96","1"
"C15777060","Rahul Bose","770","France","Female","33","4","0.0","1","1","0","26080.54","1"
"C15626243","Anjali Iyer","618","France","Male","30","3","133844.22","1","1","1","31406.93","0"
"C15719898","Meena Joshi","556","France","Male","36","7","154872.08","2","1","1","32044.64","0"
"C15599976","Deepak Menon","749","France","Female","27","9","0.0","2","1","0","132734.87","0"
"C15752809","Sanjay Bose","702","Spain","Male","43","6","116121.67","1","1","0","61602.42","0"
"C15589698","Harish Sharma","555","Germany","Male","42","6","107104.5","1","1","1","41304.44","1"
"C15609977","Anurag Gupta","587","France","Male","47","6","71026.77","1","1","0","57962.41","0"
"C15750121","Deepak Bose","639","France","Male","38","3","0.0","1","1","0","42862.82","0"
"C15734177","Ramesh Thakur","643","France","Male","33","4","0.0","2","1","1","152992.04","0"
"C15781347","Maharaj Gupta","600","France","Female","41","1","0.0","2","1","1","91193.65","0"
"C15592025","Anurag Pandey","651","France","Male","53","7","0.0","2","1","1","130132.41","0"
"C15670163","Shiva Thakur","666","France","Female","27","4","0.0","2","0","0","88751.45","0"
"C15765402","Deepak Bajpai","520","France","Female","39","6","145644.05","1","0","0","104118.93","0"
"C15624343","Vikram Sharma","650","Spain","Female","50","7","129667.77","1","0","0","42028.16","0"
"C15602354","Maharaj Sharma","564","Germany","Male","33","3","109341.87","1","1","0","75632.78","0"
"C15579183","Meena Bose","586","France","Male","64","1","0.0","2","1","1","53710.23","0"
"C15584899","Priya Kumar","617","France","Female","35","5","0.0","2","0","1","13066.3","0"
"C15723658","Sanjay Rao","712","Spain","Female","30","6","0.0","2","1","0","152417.97","0"
"C15803965","Pooja Gupta","654","France","Male","55","3","87485.67","1","1","1","3299.01","0"
"C15682489","Neha Bajpai","605","France","Male","27","9","0.0","2","1","0","198091.81","0"
"C15813645","Priya Joshi","491","France","Female","36","0","53369.13","1","1","1","103934.12","0"
"C15766787","Maharaj Das","707","France","Female","35","9","0.0","2","1","1","70403.65","0"
"C15687171","Meena Bose","638","Spain","Male","34","5","146679.77","1","1","0","102179.86","0"
"C15690744","Ramesh Joshi","683","France","Male","43","2","112499.42","2","1","0","30375.18","0"
"C15707974","Maharaj Pandey","815","Spain","Female","38","2","48387.0","1","1","0","184796.84","0"
"C15673084","Neha Bajpai","645","Spain","Male","38","1","68079.8","1","0","1","166264.89","0"
"C15814772","Nitin Gupta","645","Germany","Male","49","4","160133.88","1","0","1","88391.97","0"
"C15743709","Ramesh Chopra","683","France","Male","30","4","66190.33","1","1","1","115186.97","0"
"C15610343","Pooja Mehta","705","France","Female","37","10","0.0","2","1","1","13935.53","1"
"C15737414","Harish Patel","647","France","Male","35","4","123761.68","1","1","0","83910.4","0"
"C15788480","Vikram Singh","786","Germany","Female","33","0","122325.58","1","0","0","34712.34","1"
"C15568519","Neha Pandey","534","France","Male","41","9","0.0","2","1","0","13871.34","0"
"C15792453","Shiva Bose","602","Spain","Female","42","1","138912.17","1","1","1","139494.75","0"
"C15658100","Ramesh Sharma","695","France","Female","42","0","0.0","2","0","1","140724.64","0"
"C15695197","Pooja Rao","553","Germany","Female","25","7","128524.19","2","1","0","20682.46","0"
"C15749807","Suresh Bajpai","516","Spain","Female","31","3","0.0","2","1","0","124202.26","0"
"C15773876","Rahul Joshi","655","France","Female","34","3","0.0","2","1","0","159638.77","0"
"C15591698","Nitin Menon","849","Germany","Female","49","9","132934.89","1","1","0","171056.65","1"
"C15712813","Anurag Menon","520","Germany","Male","43","3","150805.17","3","0","1","25333.03","1"
"C15763898","Vikram Thakur","568","Spain","Female","46","3","0.0","2","1","1","29372.62","0"
"C15793324","Neha Gupta","695","Spain","Male","32","9","0.0","3","0","1","38533.79","0"
"C15757759","Anjali Menon","807","Spain","Female","28","7","165969.26","3","1","0","156122.13","1"
"C15796230","Pooja Bose","642","Germany","Female","36","2","124495.98","3","1","1","57904.22","1"
"C15611729","Suresh Mehta","703","Germany","Male","39","1","141559.5","1","1","1","31257.1","1"
"C15709531","Ramesh Verma","556","France","Male","38","2","114756.14","1","1","0","193214.05","0"
"C15650751","Priya Chopra","585","France","Female","30","6","0.0","2","1","1","137757.69","0"
"C15641413","Ramesh Joshi","587","Germany","Female","49","7","155393.98","2","1","0","13308.2","1"
"C15753840","Vikram Menon","524","Spain","Female","32","6","0.0","1","1","1","132861.9","1"
"C15669994","Shiva Gupta","556","Germany","Female","31","1","128663.81","2","1","0","125083.29","0"
"C15695301","Rohit Sharma","504","Spain","Male","44","4","113522.64","1","1","1","12405.2","0"
"C15792004","Anjali Sharma","731","Spain","Female","26","3","0.0","2","1","0","37697.29","0"
"C15603035","Shiva Chopra","651","France","Male","34","3","0.0","2","1","1","105599.65","0"
"C15717286","Sanjay Mehta","675","Spain","Female","40","8","79035.95","1","1","0","142783.98","1"
"C15577107","Kavita Das","657","Spain","Female","22","6","0.0","3","0","1","168412.07","1"
